Timestamp,Symbol,Side,Quantity,Price
2024-07-28 11:09:23,AMZN,BUY,593,135.86
2024-07-28 11:09:29,GOOG,BUY,626,129.56
2024-07-28 11:09:40,NFLX,SELL,835,450.81
2024-07-28 11:09:44,MSFT,SELL,381,347.65
2024-07-28 11:10:01,MSFT,SELL,384,346.33
2024-07-28 11:10:07,MSFT,SELL,617,351.64
2024-07-28 11:10:14,GOOG,SELL,953,130.63
2024-07-28 11:10:51,MSFT,BUY,108,346.59
2024-07-28 11:11:22,NVDA,BUY,425,426.14
2024-07-28 11:11:30,MSFT,SELL,724,343.35
2024-07-28 11:13:11,GOOG,BUY,363,126.74
2024-07-28 11:13:59,TSLA,BUY,937,252.81
2024-07-28 11:14:21,GOOG,SELL,707,131.68
2024-07-28 11:14:24,AAPL,BUY,170,182.07
2024-07-28 11:14:34,META,SELL,966,301.92
2024-07-28 11:16:41,GOOG,BUY,980,129.74
2024-07-28 11:16:47,AMZN,BUY,927,133.91
2024-07-28 11:16:53,MSFT,BUY,467,336.08
2024-07-28 11:17:39,NFLX,SELL,226,459.7
2024-07-28 11:17:45,META,SELL,145,289.58
2024-07-28 11:18:08,AMZN,SELL,690,130.29
2024-07-28 11:18:39,GOOG,SELL,470,131.76
2024-07-28 11:19:11,TSLA,SELL,740,253.4
2024-07-28 11:20:06,AAPL,BUY,319,194.17
2024-07-28 11:20:20,GOOG,BUY,58,131.37
2024-07-28 11:21:15,AAPL,BUY,897,188.4
2024-07-28 11:21:24,GOOG,BUY,552,136.71
2024-07-28 11:21:35,GOOG,BUY,183,128.42
2024-07-28 11:21:55,META,SELL,62,291.16
2024-07-28 11:22:22,NVDA,SELL,599,422.98
2024-07-28 11:22:59,NVDA,BUY,278,423.66
2024-07-28 11:24:24,NVDA,BUY,943,407.82
2024-07-28 11:25:03,TSLA,SELL,816,250.67
2024-07-28 11:25:49,TSLA,BUY,215,253.93
2024-07-28 11:26:00,AMZN,BUY,702,128.18
2024-07-28 11:26:32,NVDA,BUY,845,442.48
2024-07-28 11:27:49,NVDA,SELL,651,414.05
2024-07-28 11:28:55,AMZN,SELL,663,137.89
2024-07-28 11:29:13,MSFT,BUY,356,351.77
2024-07-28 11:29:34,AMZN,SELL,77,134.66
2024-07-28 11:29:50,TSLA,BUY,336,242.11
2024-07-28 11:30:07,NVDA,SELL,19,412.66
2024-07-28 11:31:51,META,BUY,311,299.18
2024-07-28 11:32:51,TSLA,BUY,482,243.46
2024-07-28 11:33:41,NVDA,SELL,214,417.78
2024-07-28 11:33:51,AAPL,SELL,33,188.13
2024-07-28 11:34:20,NFLX,SELL,395,442.42
2024-07-28 11:34:24,GOOG,BUY,779,133.67
2024-07-28 11:35:21,NVDA,BUY,746,411.21
2024-07-28 11:35:24,AMZN,BUY,890,136.43
2024-07-28 11:35:30,MSFT,SELL,639,343.46
2024-07-28 11:37:46,MSFT,BUY,514,346.14
2024-07-28 11:39:06,GOOG,SELL,865,129.83
2024-07-28 11:43:49,GOOG,SELL,138,126.19
2024-07-28 11:44:40,NVDA,SELL,531,424.34
2024-07-28 11:45:58,AMZN,SELL,766,135.77
2024-07-28 11:46:09,NVDA,SELL,618,433.9
2024-07-28 11:46:56,AAPL,SELL,197,192.49
2024-07-28 11:47:09,NFLX,BUY,777,460.7
2024-07-28 11:47:59,META,BUY,224,307.84
2024-07-28 11:48:01,AMZN,BUY,198,138.04
2024-07-28 11:48:16,META,BUY,609,286.93
2024-07-28 11:48:26,META,SELL,735,297.85
2024-07-28 11:49:59,NFLX,BUY,150,459.08
2024-07-28 11:50:33,AMZN,SELL,651,133.69
2024-07-28 11:52:30,TSLA,BUY,358,248.68
2024-07-28 11:52:59,TSLA,SELL,934,240.97
2024-07-28 11:53:09,GOOG,SELL,625,129.8
2024-07-28 11:55:19,NVDA,BUY,557,423.44
2024-07-28 11:57:46,GOOG,BUY,692,128.3
2024-07-28 12:00:07,TSLA,BUY,871,248.16
2024-07-28 12:00:16,AMZN,SELL,545,133.56
2024-07-28 12:00:25,AAPL,SELL,491,189.05
2024-07-28 12:01:21,NVDA,BUY,751,429.4
2024-07-28 12:01:49,META,BUY,419,293.77
2024-07-28 12:01:53,AMZN,BUY,672,136.32
2024-07-28 12:02:15,NVDA,BUY,89,444.22
2024-07-28 12:03:12,NFLX,SELL,675,444.13
2024-07-28 12:03:29,AAPL,SELL,379,196.73
2024-07-28 12:06:57,NFLX,SELL,776,454.02
2024-07-28 12:09:02,META,BUY,926,302.83
2024-07-28 12:10:11,AMZN,BUY,201,130.82
2024-07-28 12:10:19,MSFT,SELL,506,337.03
2024-07-28 12:10:25,META,BUY,102,296.72
2024-07-28 12:11:02,META,BUY,846,300.78
2024-07-28 12:12:27,AAPL,BUY,710,187.16
2024-07-28 12:16:10,META,SELL,359,298.47
2024-07-28 12:16:52,NFLX,BUY,801,447.08
2024-07-28 12:17:08,MSFT,SELL,851,342.48
2024-07-28 12:17:23,NVDA,SELL,194,434.6
2024-07-28 12:17:33,TSLA,BUY,947,253.31
2024-07-28 12:17:38,META,SELL,143,300.6
2024-07-28 12:18:10,NVDA,SELL,379,424.93
2024-07-28 12:18:38,MSFT,SELL,630,344.49
2024-07-28 12:19:04,NVDA,SELL,620,421.22
2024-07-28 12:20:31,MSFT,SELL,176,335.23
2024-07-28 12:22:56,AMZN,SELL,480,135.53
2024-07-28 12:22:56,NVDA,BUY,96,417.7
2024-07-28 12:24:55,MSFT,BUY,931,330.5
2024-07-28 12:26:02,META,SELL,127,309.41
2024-07-28 12:26:27,NFLX,SELL,202,459.18
2024-07-28 12:26:53,AAPL,SELL,44,189.74
2024-07-28 12:27:32,NVDA,SELL,406,426.3
2024-07-28 12:27:38,META,BUY,617,297.17
2024-07-28 12:27:40,AAPL,BUY,766,184.38
2024-07-28 12:27:42,MSFT,SELL,27,344.94
2024-07-28 12:28:18,NFLX,BUY,370,440.85
2024-07-28 12:28:23,GOOG,SELL,772,129.89
2024-07-28 12:29:25,MSFT,SELL,219,349.67
2024-07-28 12:30:44,NVDA,SELL,134,420.97
2024-07-28 12:30:52,AMZN,BUY,175,134.41
2024-07-28 12:31:36,NFLX,SELL,713,455.02
2024-07-28 12:31:44,AMZN,BUY,434,132.98
2024-07-28 12:32:06,META,BUY,335,293.99
2024-07-28 12:33:49,NFLX,SELL,264,458.89
2024-07-28 12:34:25,NFLX,SELL,407,445.74
2024-07-28 12:34:30,GOOG,SELL,291,132.85
2024-07-28 12:34:47,NFLX,BUY,827,436.66
2024-07-28 12:34:53,AAPL,BUY,535,187.02
2024-07-28 12:35:18,GOOG,BUY,494,129.81
2024-07-28 12:37:53,NFLX,SELL,985,462.56
2024-07-28 12:39:28,GOOG,BUY,69,127.31
2024-07-28 12:40:09,TSLA,BUY,61,246.21
2024-07-28 12:40:21,GOOG,BUY,233,128.94
2024-07-28 12:42:08,AAPL,BUY,11,189.5
2024-07-28 12:43:28,AMZN,SELL,883,132.85
2024-07-28 12:43:48,META,BUY,715,294.5
2024-07-28 12:44:03,META,SELL,726,299.6
2024-07-28 12:44:46,TSLA,BUY,884,257.37
2024-07-28 12:45:23,META,SELL,281,302.27
2024-07-28 12:46:35,MSFT,BUY,815,343.63
2024-07-28 12:46:42,TSLA,SELL,51,257.07
2024-07-28 12:47:06,MSFT,SELL,43,340.71
2024-07-28 12:48:11,NVDA,SELL,450,417.45
2024-07-28 12:49:39,AAPL,SELL,468,196.87
2024-07-28 12:49:42,META,SELL,533,302.41
2024-07-28 12:50:07,TSLA,BUY,598,249.27
2024-07-28 12:51:10,MSFT,SELL,114,341.35
2024-07-28 12:52:03,NVDA,BUY,67,435.91
2024-07-28 12:52:33,AMZN,SELL,546,135.22
2024-07-28 12:53:19,GOOG,BUY,111,126.1
2024-07-28 12:53:57,GOOG,SELL,744,128.75
2024-07-28 12:54:55,NVDA,SELL,94,414.54
2024-07-28 12:55:34,NFLX,SELL,64,434.74
2024-07-28 12:55:40,NFLX,SELL,847,445.76
2024-07-28 12:56:07,AMZN,BUY,762,131.16
2024-07-28 12:58:13,NVDA,BUY,267,418.92
2024-07-28 12:58:33,TSLA,BUY,540,247.19
2024-07-28 12:59:18,MSFT,BUY,504,333.67
2024-07-28 13:00:05,GOOG,SELL,945,128.27
2024-07-28 13:00:46,NFLX,SELL,271,450.25
2024-07-28 13:00:50,AAPL,SELL,835,192.04
2024-07-28 13:01:19,NVDA,BUY,554,429.47
2024-07-28 13:01:49,GOOG,BUY,193,130.81
2024-07-28 13:02:52,META,SELL,348,148.84985057983465
2024-07-28 13:03:48,META,SELL,522,301.26
2024-07-28 13:04:10,MSFT,SELL,1800,333.26
2024-07-28 13:04:52,GOOG,BUY,475,130.81
2024-07-28 13:04:59,AAPL,BUY,57,195.04
2024-07-28 13:08:38,GOOG,BUY,186,129.37
2024-07-28 13:11:47,AAPL,SELL,577,188.19
2024-07-28 13:12:18,META,BUY,957,292.8
2024-07-28 13:14:04,GOOG,SELL,567,126.26
2024-07-28 13:14:04,GOOG,BUY,134,127.16
2024-07-28 13:15:08,NFLX,BUY,231,439.03
2024-07-28 13:15:08,TSLA,BUY,550,256.08
2024-07-28 13:15:54,AAPL,BUY,400,185.39
2024-07-28 13:16:29,NFLX,SELL,171,447.54
2024-07-28 13:16:45,GOOG,SELL,458,126.78
2024-07-28 13:18:30,NFLX,BUY,588,602.497351247464
2024-07-28 13:18:36,NFLX,BUY,925,459.5
2024-07-28 13:19:45,TSLA,BUY,845,254.96539056001046
2024-07-28 13:21:23,META,BUY,632,297.24
2024-07-28 13:22:36,GOOG,BUY,509,133.2
2024-07-28 13:23:06,GOOG,SELL,676,129.1
2024-07-28 13:23:30,NFLX,BUY,955,446.24
2024-07-28 13:23:40,NVDA,SELL,80,411.82
2024-07-28 13:24:13,NFLX,SELL,801,457.73
2024-07-28 13:24:39,TSLA,SELL,364,251.45
2024-07-28 13:25:40,AAPL,SELL,314,190.54
2024-07-28 13:26:15,MSFT,BUY,653,327.87
2024-07-28 13:26:26,NFLX,BUY,134,468.27
2024-07-28 13:27:59,META,SELL,67,300.33
2024-07-28 13:28:40,NFLX,SELL,763,453.97
2024-07-28 13:29:09,NVDA,BUY,258,429.84
2024-07-28 13:29:51,AAPL,SELL,375,190.34
2024-07-28 13:31:27,AAPL,SELL,330,189.27
2024-07-28 13:31:28,AAPL,SELL,951,192.35
2024-07-28 13:31:50,AMZN,BUY,813,135.2
2024-07-28 13:33:07,MSFT,BUY,420,342.86
2024-07-28 13:35:45,AMZN,BUY,228,138.35
2024-07-28 13:36:32,NVDA,BUY,574,413.49
2024-07-28 13:36:34,NFLX,SELL,330,460.3
2024-07-28 13:37:15,GOOG,SELL,34,128.79
2024-07-28 13:37:36,AAPL,BUY,327,185.06
2024-07-28 13:38:52,MSFT,SELL,80,330.01
2024-07-28 13:42:53,AAPL,BUY,151,191.41
2024-07-28 13:43:01,NFLX,SELL,183,444.72
2024-07-28 13:43:03,NFLX,BUY,244,453.13
2024-07-28 13:44:07,TSLA,BUY,744,259.23
2024-07-28 13:44:22,AMZN,SELL,423,134.86
2024-07-28 13:45:04,NFLX,BUY,471,456.3
2024-07-28 13:45:32,GOOG,BUY,727,126.97
2024-07-28 13:45:35,GOOG,SELL,239,130.78
2024-07-28 13:47:44,AMZN,SELL,364,135.31
2024-07-28 13:47:59,AMZN,SELL,633,136.74
2024-07-28 13:48:30,AMZN,SELL,725,135.26
2024-07-28 13:48:32,AMZN,BUY,72,137.68
2024-07-28 13:49:15,AMZN,BUY,950,136.25
2024-07-28 13:50:45,TSLA,SELL,419,254.95
2024-07-28 13:52:09,AAPL,BUY,491,190.01
2024-07-28 13:52:35,NVDA,SELL,897,412.14
2024-07-28 13:53:21,TSLA,BUY,863,249.98
2024-07-28 13:55:21,MSFT,SELL,217,331.48
2024-07-28 13:55:51,NFLX,BUY,992,448.35
2024-07-28 13:57:49,TSLA,BUY,443,246.17
2024-07-28 13:58:31,NFLX,SELL,502,443.81
2024-07-28 13:59:58,GOOG,BUY,796,130.31
2024-07-28 14:00:15,GOOG,BUY,496,127.95
2024-07-28 14:00:46,AAPL,BUY,822,192.6
2024-07-28 14:00:52,META,BUY,242,319.1
2024-07-28 14:01:57,TSLA,SELL,86,249.71
2024-07-28 14:02:14,NVDA,SELL,275,414.32
2024-07-28 14:02:55,NFLX,BUY,212,462.92
2024-07-28 14:03:09,NFLX,SELL,31,453.2
2024-07-28 14:03:32,TSLA,BUY,118,246.84
2024-07-28 14:03:38,MSFT,SELL,376,341.71
2024-07-28 14:05:00,NVDA,BUY,991,406.54
2024-07-28 14:06:03,META,BUY,159,290.31
2024-07-28 14:07:02,GOOG,SELL,963,127.1
2024-07-28 14:07:43,META,SELL,611,295.42
2024-07-28 14:09:33,NFLX,BUY,120,435.06
2024-07-28 14:09:47,TSLA,SELL,241,240.42
2024-07-28 14:12:08,AAPL,SELL,925,190.3
2024-07-28 14:12:10,AMZN,SELL,60,135.12
2024-07-28 14:12:42,NVDA,SELL,751,411.52
2024-07-28 14:12:49,META,SELL,156,295.42
2024-07-28 14:13:21,META,SELL,602,295.04
2024-07-28 14:13:50,AAPL,BUY,314,185.91
2024-07-28 14:13:57,GOOG,SELL,168,130.21
2024-07-28 14:16:57,AAPL,BUY,423,181.37
2024-07-28 14:17:46,AAPL,BUY,892,194.09
2024-07-28 14:18:20,MSFT,SELL,195,341.99
2024-07-28 14:18:53,NVDA,BUY,276,418.34
2024-07-28 14:19:11,TSLA,BUY,896,257.61
2024-07-28 14:19:24,MSFT,SELL,552,386.83333293790116
2024-07-28 14:19:28,NFLX,BUY,351,443.95
2024-07-28 14:20:05,MSFT,SELL,747,343.51
2024-07-28 14:21:00,GOOG,SELL,249,124.77
2024-07-28 14:21:09,NFLX,SELL,170,456.42
2024-07-28 14:21:34,META,BUY,210,300.64
2024-07-28 14:21:50,AAPL,SELL,923,192.17
2024-07-28 14:22:45,MSFT,BUY,119,342.4
2024-07-28 14:25:37,MSFT,SELL,638,352.54
2024-07-28 14:25:44,META,BUY,22,292.07
2024-07-28 14:25:49,META,SELL,355,303.84
2024-07-28 14:26:33,MSFT,SELL,606,353.96
2024-07-28 14:27:43,NFLX,SELL,33,444.89
2024-07-28 14:28:56,META,BUY,119,297.6
2024-07-28 14:31:28,META,BUY,241,307.26
2024-07-28 14:34:19,MSFT,SELL,415,341.22
2024-07-28 14:34:29,MSFT,BUY,257,328.49
2024-07-28 14:35:02,META,BUY,460,301.65
2024-07-28 14:35:36,META,SELL,65,293.83
2024-07-28 14:36:28,AMZN,SELL,770,139.06
2024-07-28 14:36:41,META,SELL,276,297.5
2024-07-28 14:37:07,GOOG,BUY,904,135.89
2024-07-28 14:37:33,GOOG,BUY,327,130.23
2024-07-28 14:38:49,NVDA,BUY,631,410.01
2024-07-28 14:39:46,META,BUY,378,285.19
2024-07-28 14:40:52,NVDA,SELL,449,421.21
2024-07-28 14:40:58,NVDA,BUY,283,445.92
2024-07-28 14:41:55,NVDA,BUY,96,414.04
2024-07-28 14:42:09,NVDA,BUY,238,403.49
2024-07-28 14:42:57,NVDA,BUY,669,419.39
2024-07-28 14:43:04,AMZN,BUY,306,135.59
2024-07-28 14:43:17,AMZN,BUY,149,133.58
2024-07-28 14:44:08,AMZN,BUY,633,134.05
2024-07-28 14:44:42,GOOG,BUY,722,132.75
2024-07-28 14:44:46,AAPL,BUY,880,187.38
2024-07-28 14:44:55,GOOG,SELL,252,128.01
2024-07-28 14:44:56,NVDA,BUY,440,421.53
2024-07-28 14:44:56,NVDA,BUY,551,406.41
2024-07-28 14:45:58,NVDA,BUY,25,408.06
2024-07-28 14:46:28,AMZN,SELL,890,133.51
2024-07-28 14:46:48,GOOG,BUY,123,126.93
2024-07-28 14:46:55,TSLA,BUY,37,247.93
2024-07-28 14:47:33,AMZN,SELL,977,137.96
2024-07-28 14:47:35,NFLX,SELL,911,461.62
2024-07-28 14:48:41,AMZN,BUY,440,132.09
2024-07-28 14:49:41,TSLA,BUY,967,253.27
2024-07-28 14:50:26,NFLX,BUY,630,448.23
2024-07-28 14:50:28,AAPL,SELL,862,193.74
2024-07-28 14:51:25,MSFT,SELL,411,343.9
2024-07-28 14:51:27,AMZN,BUY,66,133.7
2024-07-28 14:52:32,TSLA,BUY,529,242.91
2024-07-28 14:52:55,TSLA,BUY,408,246.63
2024-07-28 14:54:13,AMZN,SELL,768,132.64
2024-07-28 14:54:23,NFLX,SELL,305,453.48
2024-07-28 14:55:27,AMZN,BUY,859,133.67
2024-07-28 14:56:43,NFLX,SELL,310,442.27
2024-07-28 14:57:17,META,SELL,268,294.41
2024-07-28 14:57:33,TSLA,SELL,62,250.75
2024-07-28 14:57:44,TSLA,BUY,640,242.1
2024-07-28 14:58:21,MSFT,SELL,147,339.5
2024-07-28 14:58:59,META,BUY,958,306.99
2024-07-28 14:59:15,MSFT,BUY,477,352.32
2024-07-28 14:59:18,META,SELL,314,303.67
2024-07-28 15:00:07,AMZN,SELL,861,139.21
2024-07-28 15:01:15,TSLA,BUY,512,248.04
2024-07-28 15:02:19,TSLA,SELL,412,251.65
2024-07-28 15:02:33,NVDA,SELL,609,417.31
2024-07-28 15:02:57,NFLX,SELL,627,464.81
2024-07-28 15:03:03,META,SELL,648,299.7
2024-07-28 15:05:15,NFLX,SELL,912,443.1
2024-07-28 15:06:10,MSFT,BUY,604,323.13
2024-07-28 15:07:08,AMZN,SELL,461,139.35
2024-07-28 15:07:22,NFLX,SELL,118,446.23
2024-07-28 15:07:29,MSFT,SELL,693,344.03
2024-07-28 15:07:37,TSLA,SELL,539,257.66
2024-07-28 15:08:42,TSLA,SELL,585,252.61
2024-07-28 15:09:27,TSLA,BUY,262,256.22
2024-07-28 15:09:50,AMZN,SELL,23,130.04
2024-07-28 15:10:11,AMZN,BUY,432,137.25
2024-07-28 15:11:58,NFLX,SELL,357,454.48
2024-07-28 15:12:40,AAPL,SELL,398,190.52
2024-07-28 15:13:46,META,BUY,129,289.65
2024-07-28 15:13:52,TSLA,BUY,302,253.72
2024-07-28 15:13:56,TSLA,SELL,980,242.3
2024-07-28 15:14:57,META,BUY,892,306.3
2024-07-28 15:15:28,AAPL,SELL,477,191.78
2024-07-28 15:15:53,NVDA,SELL,959,425.68
2024-07-28 15:16:19,NVDA,BUY,741,424.54
2024-07-28 15:17:31,NFLX,SELL,939,459.08
2024-07-28 15:18:05,NVDA,BUY,569,425.16
2024-07-28 15:18:30,NFLX,BUY,779,444.7
2024-07-28 15:20:18,META,SELL,396,292.44
2024-07-28 15:21:41,NVDA,SELL,171,410.97
2024-07-28 15:22:35,GOOG,SELL,754,129.14
2024-07-28 15:23:03,AMZN,SELL,277,136.81
2024-07-28 15:23:27,GOOG,SELL,975,127.82
2024-07-28 15:25:48,AMZN,BUY,459,135.23
2024-07-28 15:26:48,AMZN,SELL,576,133.52
2024-07-28 15:26:58,AAPL,SELL,561,190.33
2024-07-28 15:29:07,NVDA,BUY,973,427.08
2024-07-28 15:29:32,AAPL,BUY,566,190.27
2024-07-28 15:30:46,META,BUY,373,294.77
2024-07-28 15:31:41,AAPL,BUY,304,183.24
2024-07-28 15:32:40,GOOG,SELL,992,125.65
2024-07-28 15:34:38,TSLA,BUY,740,241.08
2024-07-28 15:36:11,AAPL,SELL,299,188.46
2024-07-28 15:36:16,GOOG,SELL,155,125.2
2024-07-28 15:36:57,GOOG,BUY,884,127.01
2024-07-28 15:37:40,META,SELL,750,294.58
2024-07-28 15:38:54,GOOG,SELL,419,127.09
2024-07-28 15:39:41,TSLA,SELL,226,247.28
2024-07-28 15:39:43,GOOG,BUY,280,127.37
2024-07-28 15:40:24,TSLA,SELL,868,258.27
2024-07-28 15:41:04,NFLX,SELL,977,450.54
2024-07-28 15:41:24,MSFT,SELL,822,326.86
2024-07-28 15:41:46,AAPL,SELL,883,189.1
2024-07-28 15:43:01,NFLX,BUY,951,447.99
2024-07-28 15:44:26,NFLX,BUY,398,445.32
2024-07-28 15:44:30,AMZN,SELL,95,133.73
2024-07-28 15:44:34,TSLA,BUY,191,241.2
2024-07-28 15:45:39,GOOG,BUY,254,129.43
2024-07-28 15:48:37,MSFT,BUY,983,337.9
2024-07-28 15:48:52,NVDA,SELL,350,405.52
2024-07-28 15:49:44,AAPL,BUY,573,187.99
2024-07-28 15:50:24,AMZN,SELL,217,134.93
2024-07-28 15:51:20,MSFT,BUY,4383,339.83
2024-07-28 15:52:11,META,BUY,809,299.33
2024-07-28 15:52:17,TSLA,SELL,967,251.34
2024-07-28 15:53:17,META,BUY,572,292.57
2024-07-28 15:53:18,MSFT,BUY,599,330.99
2024-07-28 15:54:05,AAPL,BUY,324,185.94
2024-07-28 15:56:17,TSLA,BUY,636,255.39
2024-07-28 15:56:18,AAPL,SELL,94,193.48
2024-07-28 15:56:25,GOOG,SELL,904,128.01
2024-07-28 15:56:59,GOOG,BUY,402,127.73
2024-07-28 15:57:00,NFLX,BUY,586,453.61
2024-07-28 15:57:11,TSLA,BUY,36,251.34
2024-07-28 15:58:33,NVDA,BUY,728,429.9
2024-07-28 15:58:50,META,SELL,334,304.23
2024-07-28 15:59:02,NVDA,BUY,950,415.88
2024-07-28 15:59:47,AAPL,SELL,459,195.3
2024-07-29 09:30:11,GOOG,BUY,493,128.09
2024-07-29 09:32:55,AMZN,BUY,379,130.13
2024-07-29 09:33:12,AAPL,SELL,372,186.09
2024-07-29 09:34:46,AMZN,SELL,76,134.0
2024-07-29 09:35:09,AAPL,SELL,371,190.19
2024-07-29 09:35:11,NFLX,BUY,878,462.79
2024-07-29 09:36:20,NVDA,SELL,446,427.5
2024-07-29 09:36:35,NFLX,SELL,769,441.71
2024-07-29 09:37:14,NFLX,SELL,969,448.95
2024-07-29 09:39:11,AAPL,SELL,48,189.93
2024-07-29 09:40:02,MSFT,SELL,972,353.48
2024-07-29 09:40:13,NFLX,BUY,39,466.16
2024-07-29 09:40:55,NFLX,BUY,152,449.18
2024-07-29 09:41:39,NFLX,BUY,300,442.87
2024-07-29 09:43:29,TSLA,BUY,641,250.28
2024-07-29 09:44:47,NVDA,BUY,221,438.45
2024-07-29 09:45:57,META,SELL,891,302.76
2024-07-29 09:47:00,NFLX,BUY,55,451.17
2024-07-29 09:47:07,AMZN,SELL,553,136.38
2024-07-29 09:47:49,MSFT,BUY,264,334.21
2024-07-29 09:48:55,NFLX,BUY,386,452.5
2024-07-29 09:49:03,MSFT,SELL,783,320.4
2024-07-29 09:50:01,TSLA,SELL,205,250.62
2024-07-29 09:51:38,NFLX,BUY,128,459.26
2024-07-29 09:51:41,NVDA,SELL,723,404.31
2024-07-29 09:52:28,NVDA,BUY,993,420.58
2024-07-29 09:52:44,NFLX,BUY,110,460.06
2024-07-29 09:53:09,NFLX,SELL,702,440.14
2024-07-29 09:53:22,TSLA,SELL,879,247.86
2024-07-29 09:54:56,TSLA,BUY,47,239.79
2024-07-29 09:55:22,GOOG,SELL,213,132.9
2024-07-29 09:55:58,TSLA,SELL,786,249.64
2024-07-29 09:56:14,GOOG,BUY,742,132.29
2024-07-29 09:56:44,META,BUY,386,294.46
2024-07-29 09:57:19,GOOG,SELL,977,127.56
2024-07-29 09:57:26,MSFT,SELL,997,345.51
2024-07-29 09:58:09,NVDA,SELL,204,429.23
2024-07-29 10:00:26,AMZN,SELL,589,131.43
2024-07-29 10:01:46,GOOG,BUY,176,132.31
2024-07-29 10:01:54,MSFT,SELL,600,345.42
2024-07-29 10:03:11,NVDA,SELL,450,427.97
2024-07-29 10:04:13,MSFT,BUY,494,343.24
2024-07-29 10:04:17,MSFT,BUY,207,348.41
2024-07-29 10:05:30,NVDA,BUY,738,411.07
2024-07-29 10:05:31,AAPL,SELL,597,192.13
2024-07-29 10:07:15,TSLA,SELL,114,245.45
2024-07-29 10:08:31,TSLA,SELL,720,250.89
2024-07-29 10:08:49,META,SELL,443,284.07
2024-07-29 10:09:59,NVDA,BUY,822,420.77
2024-07-29 10:10:10,AAPL,BUY,300,192.49
2024-07-29 10:10:21,GOOG,BUY,605,132.46
2024-07-29 10:10:44,AAPL,SELL,631,185.02
2024-07-29 10:11:59,AMZN,BUY,162,136.88
2024-07-29 10:12:46,AAPL,BUY,606,194.02
2024-07-29 10:13:17,GOOG,SELL,500,132.77
2024-07-29 10:13:31,GOOG,SELL,633,133.13
2024-07-29 10:14:08,AMZN,BUY,652,137.18
2024-07-29 10:14:29,META,SELL,943,294.97
2024-07-29 10:14:58,AMZN,SELL,864,136.82
2024-07-29 10:16:13,META,SELL,679,288.22
2024-07-29 10:16:14,MSFT,BUY,773,345.52
2024-07-29 10:17:05,AMZN,SELL,271,133.01
2024-07-29 10:17:33,AAPL,SELL,784,196.14
2024-07-29 10:18:05,TSLA,BUY,277,250.9
2024-07-29 10:18:52,MSFT,BUY,351,340.73
2024-07-29 10:19:51,NFLX,BUY,658,454.11
2024-07-29 10:20:14,TSLA,SELL,69,251.55
2024-07-29 10:20:36,MSFT,SELL,396,333.91
2024-07-29 10:20:37,META,SELL,912,305.92
2024-07-29 10:20:59,AAPL,BUY,613,190.67
2024-07-29 10:21:02,NVDA,BUY,231,424.02
2024-07-29 10:21:06,AAPL,SELL,456,184.91
2024-07-29 10:22:01,NFLX,SELL,461,447.88
2024-07-29 10:22:35,NFLX,SELL,382,438.64
2024-07-29 10:23:58,META,SELL,412,293.14
2024-07-29 10:25:28,AAPL,BUY,545,184.87
2024-07-29 10:26:16,TSLA,BUY,767,255.56
2024-07-29 10:26:34,AAPL,BUY,439,191.47
2024-07-29 10:26:44,AMZN,SELL,771,136.11
2024-07-29 10:26:46,NFLX,SELL,450,453.18
2024-07-29 10:27:15,MSFT,BUY,555,338.43
2024-07-29 10:28:52,TSLA,BUY,872,251.23
2024-07-29 10:29:27,NVDA,SELL,415,424.09
2024-07-29 10:29:28,META,SELL,890,309.63
2024-07-29 10:29:43,META,SELL,695,298.73
2024-07-29 10:29:49,MSFT,BUY,530,338.35
2024-07-29 10:29:53,NVDA,BUY,342,429.67
2024-07-29 10:30:44,TSLA,SELL,188,244.4
2024-07-29 10:31:02,NVDA,SELL,520,423.13
2024-07-29 10:31:19,TSLA,BUY,589,250.65
2024-07-29 10:31:49,GOOG,SELL,340,126.14
2024-07-29 10:33:16,META,SELL,86,300.19
2024-07-29 10:33:45,AMZN,BUY,119,132.66
2024-07-29 10:34:16,TSLA,SELL,844,243.12
2024-07-29 10:36:05,GOOG,BUY,558,131.28
2024-07-29 10:36:57,META,BUY,650,306.82
2024-07-29 10:37:20,AAPL,SELL,311,192.24
2024-07-29 10:37:38,MSFT,BUY,6651,340.8
2024-07-29 10:38:13,AAPL,SELL,453,190.35
2024-07-29 10:38:59,META,SELL,121,310.62
2024-07-29 10:41:30,AMZN,SELL,339,135.52
2024-07-29 10:44:13,NVDA,BUY,776,423.41
2024-07-29 10:44:52,AMZN,BUY,27,133.82
2024-07-29 10:45:52,AMZN,SELL,648,137.68
2024-07-29 10:46:02,AAPL,BUY,25,195.3
2024-07-29 10:46:21,MSFT,SELL,917,336.05
2024-07-29 10:46:47,AAPL,SELL,196,189.2
2024-07-29 10:47:24,MSFT,BUY,87,333.32
2024-07-29 10:48:27,NVDA,BUY,700,439.03
2024-07-29 10:48:43,GOOG,BUY,638,127.78
2024-07-29 10:48:46,NFLX,SELL,680,444.79
2024-07-29 10:50:56,META,SELL,927,291.05
2024-07-29 10:51:00,NFLX,BUY,660,459.25
2024-07-29 10:52:17,TSLA,BUY,143,257.19
2024-07-29 10:52:37,GOOG,SELL,106,135.7
2024-07-29 10:52:37,META,SELL,140,300.0
2024-07-29 10:52:43,TSLA,SELL,201,242.85
2024-07-29 10:53:19,META,BUY,496,302.88
2024-07-29 10:53:31,AMZN,BUY,987,141.0
